1004083,Ilion Farmers Market at Historic Clapsaddle Farm,,https://www.facebook.com/ilionfarmer'smarketathistoricclapsaddlefarm,,,,"437 otsego street ,state route 51s",ilion,Herkimer,New York,13357,01/01/2014 to 12/31/2014,Fri: 12:00 PM-6:00 PM;Sat: 10:00 AM-5:00 PM;,,,,,,,-75.044560,43.001179,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,3/14/2014 8:14:26 PM
1011818,Illinois Products Farmers Market,http://www.agr.state.il.us,,,,,"801 Sangamon Avenue, IL State Fairgrounds","Springfield, IL ",Sangamon,Illinois,62702,05/12/2016 to 10/13/2016,Thu: 4:00 PM-7:00 PM;,,,,,,,-89.637076,39.834131,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,3/23/2016 4:35:58 PM
1000698,Ilus Davis Park Farmers' Market,,,,,,"Ilus Davis Park, 11th and Oak",Kansas City,Jackson,Missouri,,,,,,,,,,-94.5827,39.1037,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011669,IMAN's Fresh Beats & Eats Farmers' Market,http://www.imancentral.org,https://www.facebook.com/imancentral,https://twitter.com/imancentral,https://www.youtube.com/user/ImanChicago,,2744 W 63rd,Chicago,Cook,Illinois,60629,05/24/2015 to 09/27/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,-87.692662,41.779261,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,8/14/2015 3:32:36 PM
1005080,Imlay City Farmer's Market,http://www.icdda.com,https://www.facebook.com/pages/Imlay-City-Farmers-Market/215845188439242,,,,120 N Main,Imlay City,Lapeer,Michigan,48444,05/02/2013 to 10/31/2013,Thu: 1:00 PM-6:00 PM;,,,,,,,-83.074322,43.024290,Local government building grounds,Y,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 8:21:44 AM
1000621,Immanuel Indoor Farmers Market,,,,,,616 Lake St.,Evanston,,Illinois,60201,,,,,,,,,-87.6812,42.0441,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002820,Imperial Beach Certified Farmers Market,http://www.imperialbeachfarmersmarket.org,https://www.facebook.com/pages/Imperial-Beach-Certified-Farmers-Market/198627016846608,,,,10 Evergreen Avenue,Imperial Beach,San Diego,California,91932,04/01/2014 to 09/30/2014,Fri: 2:00 PM-7:00 PM;,10/01/2014 to 03/31/2015,Fri: 2:00 PM-6:00 PM;,,,,,-117.131973,32.579555,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,7/28/2015 9:05:13 PM
1003918,Independence Farmers Market,,,,,,302 Main St.,Independence,Polk,Oregon,97351,,,,,,,,,-123.184,44.8511,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004637,Independence Farmers Market,,,,,,Corner of Hwy 75 and Peter Pan Rd.,Independence,Montgomery,Kansas,67301,,,,,,,,,-95.7425,37.2256,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1018714,Independence Farmers Market,https://independencefarmersmarket.org/,https://www.facebook.com/independencefarmersmarketva/,,,,,Independence ,Grayson,Virginia,,05/12/2017 to 10/13/2017,Fri: 9:00 AM-1:00 PM;,01/01/2017 to 12/31/2017,Wed: 4:00 PM-6:00 PM;,,,,,-81.151438,36.622003,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,7/19/2017 1:41:02 PM
1019011,Independence Farmers Market,,https://www.facebook.com/indeefarmersmarket/,,,,100 1st St. W,Independence,Buchanan,Iowa,50644,05/12/2018 to 10/13/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,-91.8949732,42.4687056,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/15/2018 2:33:07 PM
1008724,Independence Farmers' Market,http://www.cityofindependence.org/farmers market/index.htm,https://www.facebook.com/skfarmersmarket,,,,5272 Madison pike,Independence,Kenton,Kentucky,41051,04/27/2013 to 11/02/2013,Sun: 8:30 AM-2:00 PM;,,,,,,,-84.543717,38.942928,Local government building grounds,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/28/2013 6:31:48 AM
1002236,Independence Park Farmers Market,http://www.gipna.com,https://www.facebook.com/groups/142483985764842/,,,,3945 N Springfield Ave.,Chicago,Cook,Illinois,60618,06/08/2014 to 10/26/2014,Sun: 9:00 AM-1:00 PM;,,,,,,,-87.72504,41.95269,Other,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 6:58:10 PM
1019236,INDEPENDENCE UPTOWN MARKET,http://independenceuptownmarket.com,,,,,211 W. Truman Rd.,Independence ,Jackson,Missouri,64050,05/05/2018 to 10/27/2018,Sun: 6:00 AM-1:00 PM;,06/06/2018 to 10/31/2018,Wed: 6:00 AM-1:00 PM;,,,,,-94.418179,39.093845,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/23/2018 1:53:28 PM
1009238,Indian Hills Farmer's Market ,,https://www.facebook.com/IndianHillsFarmersMarket,,,,5381 Parmalee Gulch,Indian Hills,,Colorado,80454,,,,,,,,,-105.241,39.62,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1018772,Indian Lake Community Farmers Market ,,,,,,P.O. Box 651,Indian Lake,Hamilton,New York,12842,07/01/2018 to 09/22/2018,Sat: 10:00 AM-2:00 PM;,,,,,,,-74.270517,43.782822,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,9/28/2018 3:53:23 PM
1001408,Indian Orchard Farmers Market,,,,,,"Hampden Bank, 187 Main Street",Indian Orchard,Hampden,Massachusetts,,,,,,,,,,-72.5014,42.1592,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003829,Indian River Grower's Market,,,,,,"3435 S. Straits Hwy, Chamber parking lot,",Indian River,Cheboygan,Michigan,49749,,,,,,,,,-84.6122,45.4121,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002200,Indian Valley Farmers' Market,http://www.ivfm.org,https://www.facebook.com/ivfarm,,,,Main Street and Penn Avenue,Telford,Montgomery,Pennsylvania,18969,06/21/2014 to 10/18/2014,Sat: 8:30 AM-12:30 PM;,,,,,,,-75.32905,40.32515,Other,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,4/22/2014 1:36:49 PM
1009222,Indiana County Farmers Market ,http://www.indianafarmmarket.blogspot.com/,,,,,8th & Church Streets,Indiana,,Pennsylvania,15701,,,,,,,,,-79.1447,40.6224,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1001836,Indianola Farmers Market,,,,,,Hwy 92 at Fairground west gate,Indianola,Warren,Iowa,50125,,,,,,,,,-93.5682,41.3593,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006302,Indianola Open Air Market,,,,,,112 Martin Luther King Blvd (Highway 49 S),Indianola,Sunflower,Mississippi,38751,05/23/2013 to 08/22/2013,Thu: 4:00 PM-6:00 PM;,,,,,,,-90.632722,33.456043,Local government building grounds,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,7/11/2013 1:34:14 PM
1006165,Indy Winter Farmers Market,http://www.indywinterfarmersmarket.org,https://www.facebook.com/IndyWFMkt,https://twitter.com/IndyWFMkt,,https://instagram/indywfmkt,"1125 E. Brookside Ave., Circle City Industrial Complex",Indianapolis,Marion,Indiana,46202,11/12/2016 to 04/29/2017,Sat: 9:00 AM-12:30 PM;,,,,,,,-86.137726,39.781728,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,6/27/2016 3:56:22 PM
1012437,Inglewood Certified Farmers' Market,http://www.sjli.org,https://www.facebook.com/inglewoodcertifiedfarmersmarket/,,,,Manchester Blvd and Market Street,Inglewood,Los Angeles,California,90301,01/01/2016 to 12/31/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-118.351925,33.961210,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,7/11/2016 2:11:28 PM
1011607,Inglewood Harvest Barn Market ,http://Inglewoodfarm.com,facebook.com/inglewoodharvestbarnmarket ,twitter.com/inglewoodfarm,,instagram.com/harvestbarnmarket ,6233 Old Baton Rouge Hwy ,Alexandria ,Rapides,Louisiana,71302,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-92.4241260,31.2325800,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,6/27/2016 1:00:39 PM
1011034,Inman Fresh Farmers Market,,,,,,,Inman,Spartanburg,South Carolina,29349,05/08/2015 to 10/30/2015,Fri: 4:00 PM-7:00 PM;,,,,,,,-82.0901088,35.0470617,,Y,N,N,N,N,-,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,4/14/2015 1:26:17 PM
1011491,Inner Sunset Certified Farmers' Market,http://pcfma.org,facebook.com/InnerSunsetMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,1325 8th Avenue,San Francisco,San Francisco,California,94122,01/01/2015 to 12/31/2015,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.465774,37.763636,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,7/22/2015 6:57:18 PM
1001486,Interlochen Farmers Market,http://www.facebook.com/interlochenfarmersmarket,https://www.facebook.com/interlochenfarmersmarket,,,,2112 M-137,Interlochen,Grand Traverse,Michigan,49643,05/01/2016 to 09/25/2016,Sun: 9:00 AM-2:00 PM;,,,,,,,-85.7678865,44.6570752,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,6/27/2016 2:23:42 PM
1003121,International City Farmers Market,http://www.landtohand.org/farmers-market/icfarmersmarket/,https://www.facebook.com/InternationalCityFarmersMarket?ref=br_tf,,,,105 Mulberry St (Perkins Field),Warner Robins,Houston,Georgia,31093,01/08/2015 to 12/22/2015,Thu: 1:00 PM-6:00 PM;,,,,,,,-83.610420,32.618882,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,5/9/2016 12:26:55 PM
1006992,International Farmers' market,,,,,,315 Pine St.,Manchester,Hillsborough,New Hampshire,,,,,,,,,,-71.7161,42.9153,,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/21/2012 4:17:42 PM
1004461,Interstate Farmers Market - Lombard location,http://www.interstatefarmersmarket.com,,,,,N. Interstate Ave & N. Lombard St.,Portland,Multnomah,Oregon,97217,May to September,Sat:9:00 am - 1:30 pm;,,,,,,,-122.683,45.5774,Educational institution,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/8/2011 1:58:00 PM
1000042,Inver Grove Heights Farmers Market,,,,,,Veterans Memorial Community Center parking lot,Inver Grove Heights,Dakota,Minnesota,55077,,,,,,,,,-93.064,44.8322,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009498,Inverness Farmers Market ,,https://www.facebook.com/pages/Inverness-Farmers-Market/188908154468280,,,,212 W Main St,Inverness,,Florida,34450,,,,,,,,,-82.3318,28.8356,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1000072,Inwood Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,Isham St - Seaman & Cooper,New York,New York,New York,10034,01/01/2013 to 12/31/2013,Sat: 8:00 AM-3:00 PM;,,,,,,,-73.919942,40.868272,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 3:53:54 PM
1004384,Ionia Farmers' Market,http://www.ci.ionia.mi.us,,,,,South Steele Street and Adams Street,Ionia,Ionia,Michigan,48846,06/01/2015 to 10/31/2015,Wed: 3:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-85.0677261,42.9814841,,Y,Y,Y,Y,N,-,Y,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/19/2015 1:19:28 PM
1005562,Iowa City Farmers Market,http://www.icgov.org/farmersmarket,,,,,220 S. Gilbert St.,Iowa City,Johnson,Iowa,52240,05/04/2016 to 10/29/2016,Wed: 5:00 PM-7:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,-91.529299,41.659824,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,6/27/2016 1:12:08 PM
1002676,Iowa Falls Farmers Market (River Halls Mall),,,,,,River Halls Mall,Iowa Falls,Hardin,Iowa,50126,,,,,,,,,-93.2624,42.5122,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012626,iowa falls farmers' market,,,,,,Corner of Rocksylvania Ave. anb Stevens St.,Iowa Falls,Hardin,Iowa,,05/07/2016 to 10/15/2016,Wed: 5:00 PM-7:00 PM;Sat: 8:30 AM-11:30 AM;,,,,,,,-93.264270,42.521386,,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2016 10:35:45 PM
1010078,Ipswich Farmers Market,http://www.ipswichfarmersmarket.com,https://www.facebook.com/pages/Ipswich-Farmers-Market/609491055810790,,,,36 S. Main St.,Ipswich,Essex,Massachusetts,01938,06/20/2014 to 10/17/2014,Fri: 4:00 PM-7:00 PM;,,,,,,,-70.8368810,42.6779110,Other,N,Y,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,5/1/2014 3:21:17 PM
1011295,Iron County Farmers Market,http://www.ironcountyfarmersmarket.com,www.facebook.com/IronCountyFarmerMarket,,,,13420 N 10th Ave,Hurley,Iron,Wisconsin,54559,06/27/2015 to 10/17/2015,Wed: 3:00 PM-6:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,-90.193419,46.462202,,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,7/5/2015 9:18:59 PM
1003255,Iron Mountain Farmers & Artisans Market,http://www.ironmountaindowntown.com,,,,,City Parking Lot on East A Street,Iron Mountain,Dickinson,Michigan,49801,,,,,,,,,-88.0664,45.8183,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/19/2012 2:52:24 PM
1011311,Iron Mountain Market,,https://www.facebook.com/ironmountainhome,,,,400 South Main Street,Poplar Bluff,Butler,Missouri,63901,01/01/2015 to 12/31/2015,Fri: 2:00 PM-6:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-90.393621,36.753732,,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/8/2015 11:34:21 PM
1000356,Irondale Farmers Market,,,,,,1906 1st Ave N,Irondale,Jefferson,Alabama,35210,,,,,,,,,-86.7083,33.5388,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 26 2010  5:31PM
1010820,Irondequoit Farmers' Market,http://www.irondequoit.org,,,,,1280 Titus Avenue,Rochester,Monroe,New York,14617,05/28/2015 to 10/28/2015,Thu: 4:00 PM-8:00 PM;,,,,,,,-77.5819225,43.2117637,,Y,Y,N,Y,Y,-,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2/12/2015 3:07:00 PM
1009740,IRONOAKS @ SUN LAKES MARKET,http://www.azfarmersmarkets.us ,,,,,24218 S Oakwood Blvd,Sun Lakes,Maricopa,Arizona,85248,10/01/2013 to 05/06/2014,Tue: 9:00 AM-1:00 PM;,,,,,,,-111.872331,33.227677,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 8:44:52 AM
1011795,Irvine Certified Farmers' Market,http://www.ocfarmbureau.org,OC Farm Bureau Farmers Markets,,,,Bonita Canyon and Turtle Ridge Road,Irvine,Orange,California,92603,01/01/2016 to 12/31/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-117.831346,33.633188,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,3/4/2016 1:04:04 PM
1008090,Irvine Regional Park Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,1 Irvine Park Road,Orange,Orange,California,92862,01/01/2015 to 12/31/2015,Tue: 9:00 AM-1:00 PM;,,,,,,,-117.7587735,33.7987107,,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,4/8/2015 12:39:56 PM
1010951,Irvington Farmer's Market,http://www.irvingtonfarmersmarket.net,,,,,101 Main St. ,Irvington,Westchester,New York,10533,,Sun: 9:00 AM-2:00 PM;,,,,,,,-73.8667554,41.0390494,,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3/23/2015 3:47:00 PM
1003905,Irvington Farmers Market ,http://www.irvingtongardenclub.org,,,,,5301 E. St. Clair Street (East Side Indy),Indianapolis,Marion,Indiana,46219,06/08/2014 to 10/12/2014,Sun: 12:00 PM-3:00 PM;,,,,,,,-86.0782,39.7776,Local government building grounds,Y,Y,Y,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3/14/2014 9:08:19 PM
1005769,Irvington Farmers Market,,,,,,,Irvington,Lancaster,Virginia,22480-0056,,,,,,,,,-76.408,37.6759,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006556,Irvington Farmers' Market,http://www.pcfma.com/irvington,https://www.facebook.com/IrvingtonMarket,,,,40900 Chapel Way,Fremont,Alameda,California,94538,January to December,sun:9:00 AM - 1:00 PM;,,,,,,,-121.9635867,37.5329426,Closed-off public street,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/13/2012 2:28:44 PM
1019340,Isabahlia farmers Market,http://Isabahlialoefinc.org,Isabahlia ladies of Elegance Foundation Inc,Isabahlialoef,,,410 Livoinia Ave,"Brooklyn, NY",Kings,New York,11212,06/30/2018 to 10/27/2018,Sat: 8:00 AM-4:00 PM;,11/03/2018 to 12/08/2018,Sat: 8:00 AM-1:00 PM;,,,,,-73.901875,40.663651,,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,12/29/2018 8:21:05 AM
1009294,Isanti Family Farmers Market ,http://www.isantifamilyfarmersmarket.org/,,,,,17 Main Street West,Isanti,,Minnesota,55040,,,,,,,,,-93.247,45.4903,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1010738,Island Market,http://fabuloushomeandpatio.com,,,,,101000 overseas highway,Key Largo ,Monroe,Florida,33037,11/28/2014 to 04/26/2015,Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;Sun: 9:00 AM-5:00 PM;,,,,,,,-80.4272178,25.1092141,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,11/26/2014 2:30:45 PM
1011751,Islandview Farmers Market,http://www.genesishope.org/our-work/islandview_farmers_market/,www.facebook.com/Islandview.Farmers.Market,https://twitter.com/islandvieweats,,,7200 Mack Ave,Detroit,Wayne,Michigan,48214,06/22/2016 to 09/28/2016,,,,,,,,-83.0124046,42.3642211,,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,12/21/2015 12:34:15 PM
1003206,Islesboro Central School Farmer's Market,,,,,,300 Main Road,Islesboro,Waldo,Maine,04848,July to August,,,,,,,,-68.9015,44.3029,Private business parking lot,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/1/2012 11:24:30 AM
1000351,Islip Farmers Market,,,,,,"Town Hall parking lot,Montauk Highway (Route 27A)",Islip,Suffolk,New York,,,,,,,,,,-73.2107,40.7303,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003680,Issaquah Farmers Market,http://www.issaquahwa.gov/market,,,,,1730 10th Ave N.W.,Issaquah,King,Washington,98027,05/05/2018 to 09/29/2018,Sat: 9:00 AM-2:00 PM;,,,,,,,-122.049115,47.550637,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,7/27/2018 3:39:10 PM
1004854,Itawamba Farmers Market,,,,,,201 West Main Street,Fulton,Itawamba,Mississippi,38843,06/07/2013 to 09/30/2013,Tue: 2:00 PM-4:00 PM;Fri: 2:00 PM-4:00 PM;,,,,,,,-88.419874,34.274265,Educational institution,N,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 2:39:30 PM
1001641,Ithaca Farmers Market,http://www.ithacami.com,,,,,Center St,Ithaca,Gratiot,Michigan,48847,05/03/2014 to 10/25/2014,Sat: 7:00 AM-1:00 PM;,,,,,,,-84.607979,43.291365,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,5/13/2014 10:52:35 AM
1000874,Ithaca Farmers Market - DeWitt Park,http://www.ithacamarket.com,https://www.facebook.com/ithacamarket,https://twitter.com/ithacamarket,,,DeWitt Park,Ithaca,Tompkins,New York,14851,04/01/2012 to 09/31/2012,,,,,,,,-76.4987796,42.4417988,Local government building grounds,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2014 1:27:22 PM
1000873,Ithaca Farmers Market - Steamboat Landing,http://www.ithacamarket.com,https://www.facebook.com/ithacamarket,https://twitter.com/ithacamarket,,,"Steamboat Landing, 545 Third St. off Rt 13, Ithaca",Ithaca,Tompkins,New York,14851,04/01/2012 to 12/31/2012,,,,,,,,-76.509434,42.450833,,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/23/2015 7:33:20 PM
1016863,Ittle Bitty Mercantile ,,www.facebook.com/ittlebittymercantile,,,,113 Ann Stree ,Parkersburg ,Wood,West Virginia,26101,01/01/2017 to 12/31/2017,Tue: 10:00 AM-5:00 PM;Wed: 10:00 AM-5:00 PM;Thu: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 10:00 AM-5:00 PM;,,,,,,,-81.5668490,39.2655570,,Y,N,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,3/3/2017 6:03:21 PM
